order_id,customer_id,order_date,order_value,status
59418,3923,2025-08-02 00:00:00,98.28,Completed
59419,3923,2025-09-03 00:00:00,237.83,Completed
59420,3923,2025-09-15 00:00:00,65.84,Completed
59421,3924,2025-09-25 00:00:00,163.6,Completed
59422,3924,2025-11-11 00:00:00,16.95,Completed
59423,3924,2025-11-17 00:00:00,162.9,Completed
59424,3925,2025-07-02 00:00:00,236.69,Completed
59425,3926,2025-05-05 00:00:00,211.71,Completed
59426,3926,2025-07-17 00:00:00,217.21,Completed
59427,3927,2025-09-17 00:00:00,47.36,Completed
59428,3927,2025-10-19 00:00:00,99.72,Completed
59429,3927,2025-11-23 00:00:00,117.43,Completed
59430,3927,2025-12-18 00:00:00,188.12,Completed
59431,3928,2025-10-31 00:00:00,43.34,Completed
59432,3928,2025-12-15 00:00:00,175.97,Completed
59433,3929,2025-09-14 00:00:00,111.2,Completed
59434,3929,2025-10-12 00:00:00,140.65,Completed
59435,3929,2025-11-17 00:00:00,133.67,Completed
59436,3929,2025-12-31 00:00:00,420.1,Completed
59437,3930,2025-05-02 00:00:00,68.59,Completed
59438,3931,2025-03-06 00:00:00,29.46,Completed
59439,3931,2025-03-21 00:00:00,225.45,Completed
59440,3931,2025-05-19 00:00:00,116.17,Completed
59441,3931,2025-06-05 00:00:00,270.44,Completed
59442,3931,2025-09-15 00:00:00,122.53,Completed
59443,3932,2025-04-19 00:00:00,169.09,Completed
59444,3932,2025-05-01 00:00:00,95.99,Completed
59445,3933,2025-05-12 00:00:00,49.57,Completed
59446,3933,2025-05-29 00:00:00,51.55,Completed
59447,3933,2025-07-17 00:00:00,346.33,Completed
59448,3934,2025-02-28 00:00:00,156.18,Completed
59449,3935,2025-06-29 00:00:00,207.45,Completed
59450,3935,2025-10-26 00:00:00,131.42,Completed
59451,3935,2025-12-31 00:00:00,49.04,Completed
59452,3936,2025-08-13 00:00:00,207.47,Completed
59453,3936,2025-08-30 00:00:00,109.8,Completed
59454,3936,2025-09-06 00:00:00,82.39,Completed
59455,3937,2025-06-20 00:00:00,182.69,Completed
59456,3938,2025-07-13 00:00:00,129.55,Completed
59457,3938,2025-07-20 00:00:00,29.9,Completed
59458,3939,2025-04-30 00:00:00,25.65,Completed
59459,3939,2025-05-20 00:00:00,106.72,Completed
59460,3939,2025-05-31 00:00:00,15.69,Completed
59461,3939,2025-07-09 00:00:00,265.35,Completed
59462,3939,2025-11-12 00:00:00,257.73,Completed
59463,3940,2025-06-25 00:00:00,87.49,Completed
59464,3940,2025-07-29 00:00:00,330.77,Completed
59465,3940,2025-08-02 00:00:00,65.5,Completed
59466,3940,2025-08-20 00:00:00,44.53,Completed
59467,3940,2025-10-01 00:00:00,91.3,Completed
59468,3940,2025-10-19 00:00:00,174.07,Completed
59469,3940,2025-11-27 00:00:00,324.2,Completed
59470,3940,2025-12-15 00:00:00,264.39,Completed
59471,3941,2025-09-21 00:00:00,145.6,Completed
59472,3942,2025-06-25 00:00:00,167.54,Completed
59473,3942,2025-07-12 00:00:00,66.51,Completed
59474,3942,2025-07-21 00:00:00,122.05,Cancelled
59475,3942,2025-09-07 00:00:00,287.45,Completed
59476,3942,2025-09-19 00:00:00,314.78,Completed
59477,3943,2025-07-30 00:00:00,162.88,Completed
59478,3944,2025-10-25 00:00:00,172.61,Completed
59479,3944,2025-11-19 00:00:00,233.98,Completed
59480,3944,2025-12-16 00:00:00,381.2,Cancelled
59481,3945,2025-08-20 00:00:00,74.26,Completed
59482,3945,2025-09-09 00:00:00,212.67,Completed
59483,3945,2025-09-14 00:00:00,201.44,Completed
59484,3945,2025-12-01 00:00:00,275.6,Completed
59485,3946,2025-08-19 00:00:00,144.22,Completed
59486,3946,2025-08-23 00:00:00,135.46,Completed
59487,3947,2025-07-23 00:00:00,210.76,Completed
59488,3947,2025-08-16 00:00:00,339.77,Completed
59489,3947,2025-09-06 00:00:00,208.63,Completed
59490,3947,2025-09-20 00:00:00,167.74,Completed
59491,3947,2025-12-15 00:00:00,167.42,Cancelled
59492,3947,2025-12-31 00:00:00,242.6,Completed
59493,3948,2025-09-21 00:00:00,103.08,Completed
59494,3948,2025-10-30 00:00:00,327.66,Completed
59495,3949,2025-04-27 00:00:00,219.7,Completed
59496,3949,2025-05-06 00:00:00,75.86,Completed
59497,3949,2025-05-19 00:00:00,148.76,Cancelled
59498,3949,2025-07-02 00:00:00,305.58,Completed
59499,3949,2025-09-04 00:00:00,172.23,Completed
59500,3949,2025-11-11 00:00:00,97.49,Completed
59501,3950,2025-06-21 00:00:00,158.14,Completed
59502,3950,2025-08-28 00:00:00,64.24,Completed
59503,3950,2025-09-01 00:00:00,198.44,Completed
59504,3950,2025-09-08 00:00:00,87.46,Completed
59505,3950,2025-10-09 00:00:00,321.92,Completed
59506,3950,2025-11-30 00:00:00,254.78,Completed
59507,3950,2025-12-07 00:00:00,125.51,Completed
59508,3951,2025-10-08 00:00:00,57.77,Completed
59509,3951,2025-10-17 00:00:00,64.8,Completed
59510,3951,2025-11-30 00:00:00,33.67,Completed
59511,3951,2025-12-03 00:00:00,164.94,Completed
59512,3952,2025-04-04 00:00:00,147.53,Completed
59513,3952,2025-05-14 00:00:00,229.63,Completed
59514,3952,2025-07-19 00:00:00,254.24,Completed
59515,3952,2025-07-31 00:00:00,69.2,Completed
59516,3952,2025-08-16 00:00:00,228.13,Completed
59517,3952,2025-09-11 00:00:00,212.11,Completed
59518,3952,2025-12-01 00:00:00,107.06,Completed
59519,3953,2025-09-04 00:00:00,89.32,Completed
59520,3953,2025-09-28 00:00:00,87.2,Completed
59521,3953,2025-10-03 00:00:00,199.86,Completed
59522,3953,2025-10-06 00:00:00,215.13,Completed
59523,3953,2025-10-26 00:00:00,94.56,Completed
59524,3953,2025-10-30 00:00:00,77.88,Completed
59525,3953,2025-11-06 00:00:00,156.73,Completed
59526,3954,2025-05-25 00:00:00,119.81,Completed
59527,3954,2025-06-16 00:00:00,112.65,Completed
59528,3954,2025-08-16 00:00:00,206.68,Completed
59529,3955,2025-06-13 00:00:00,219.62,Completed
59530,3956,2025-08-13 00:00:00,180.52,Completed
59531,3957,2025-09-08 00:00:00,39.41,Completed
59532,3957,2025-09-17 00:00:00,331.96,Completed
59533,3957,2025-11-26 00:00:00,256.44,Completed
59534,3958,2025-08-06 00:00:00,69.29,Completed
59535,3958,2025-08-15 00:00:00,597.2,Completed
59536,3958,2025-09-04 00:00:00,390.45,Completed
59537,3958,2025-10-19 00:00:00,121.18,Completed
59538,3958,2025-12-05 00:00:00,137.21,Completed
59539,3958,2025-12-21 00:00:00,593.67,Completed
59540,3959,2025-06-23 00:00:00,112.27,Completed
59541,3959,2025-07-25 00:00:00,307.95,Completed
59542,3959,2025-09-02 00:00:00,154.02,Cancelled
59543,3959,2025-09-10 00:00:00,246.68,Completed
59544,3959,2025-09-20 00:00:00,108.24,Completed
59545,3959,2025-10-08 00:00:00,129.57,Completed
59546,3959,2025-12-09 00:00:00,326.28,Completed
59547,3959,2025-12-21 00:00:00,164.67,Completed
59548,3960,2025-10-25 00:00:00,202.25,Completed
59549,3961,2025-07-02 00:00:00,101.58,Completed
59550,3961,2025-07-19 00:00:00,206.08,Completed
59551,3961,2025-07-24 00:00:00,77.03,Completed
59552,3961,2025-09-22 00:00:00,90.37,Completed
59553,3961,2025-11-11 00:00:00,19.69,Completed
59554,3961,2025-12-07 00:00:00,307.78,Completed
59555,3961,2025-12-12 00:00:00,287.48,Completed
59556,3962,2025-10-11 00:00:00,113.61,Completed
59557,3962,2025-11-27 00:00:00,71.34,Completed
59558,3963,2025-07-07 00:00:00,148.24,Completed
59559,3963,2025-09-19 00:00:00,228.74,Cancelled
59560,3963,2025-10-08 00:00:00,295.86,Completed
59561,3963,2025-11-01 00:00:00,328.28,Completed
59562,3963,2025-11-04 00:00:00,289.29,Completed
59563,3963,2025-12-16 00:00:00,283.59,Completed
59564,3964,2025-07-02 00:00:00,225.77,Completed
59565,3965,2025-10-12 00:00:00,192.85,Completed
59566,3966,2025-09-19 00:00:00,104.89,Completed
59567,3967,2025-11-01 00:00:00,120.13,Completed
59568,3968,2025-06-13 00:00:00,201.84,Completed
59569,3968,2025-09-28 00:00:00,251.11,Completed
59570,3968,2025-10-02 00:00:00,185.26,Completed
59571,3968,2025-10-16 00:00:00,589.21,Completed
59572,3968,2025-10-24 00:00:00,463.23,Completed
59573,3968,2025-11-04 00:00:00,247.47,Completed
59574,3968,2025-11-15 00:00:00,552.84,Completed
59575,3969,2025-10-28 00:00:00,132.65,Completed
59576,3969,2025-11-07 00:00:00,218.91,Completed
59577,3969,2025-11-24 00:00:00,152.77,Completed
59578,3969,2025-12-06 00:00:00,222.4,Completed
59579,3970,2025-10-18 00:00:00,79.17,Completed
59580,3970,2025-12-08 00:00:00,181.72,Completed
59581,3971,2025-08-25 00:00:00,87.02,Completed
59582,3971,2025-09-24 00:00:00,161.84,Completed
59583,3971,2025-10-31 00:00:00,109.41,Completed
59584,3971,2025-11-27 00:00:00,306.15,Completed
59585,3971,2025-12-01 00:00:00,261.91,Completed
59586,3972,2025-05-22 00:00:00,142.95,Completed
59587,3972,2025-07-10 00:00:00,113.6,Completed
59588,3972,2025-09-14 00:00:00,273.41,Completed
59589,3972,2025-10-03 00:00:00,114.6,Completed
59590,3972,2025-10-10 00:00:00,185.6,Completed
59591,3972,2025-10-25 00:00:00,21.62,Completed
59592,3972,2025-11-08 00:00:00,291.92,Completed
59593,3973,2025-10-11 00:00:00,123.85,Completed
59594,3973,2025-11-29 00:00:00,322.37,Completed
59595,3973,2025-12-08 00:00:00,205.43,Cancelled
59596,3973,2025-12-19 00:00:00,153.77,Completed
59597,3973,2025-12-24 00:00:00,58.58,Completed
59598,3973,2025-12-29 00:00:00,298.88,Cancelled
59599,3974,2025-03-21 00:00:00,41.88,Completed
59600,3974,2025-05-16 00:00:00,137.08,Completed
59601,3974,2025-06-13 00:00:00,121.03,Completed
59602,3974,2025-07-03 00:00:00,159.27,Cancelled
59603,3974,2025-11-02 00:00:00,53.78,Completed
59604,3974,2025-11-09 00:00:00,130.76,Completed
59605,3974,2025-11-14 00:00:00,204.88,Completed
59606,3974,2025-11-21 00:00:00,327.0,Completed
59607,3974,2025-12-16 00:00:00,36.79,Completed
59608,3975,2025-09-25 00:00:00,50.84,Completed
59609,3975,2025-10-02 00:00:00,532.51,Completed
59610,3975,2025-10-27 00:00:00,284.89,Completed
59611,3975,2025-11-06 00:00:00,423.58,Completed
59612,3975,2025-11-28 00:00:00,576.89,Completed
59613,3976,2025-07-15 00:00:00,238.09,Completed
59614,3976,2025-09-22 00:00:00,82.02,Cancelled
59615,3977,2025-07-16 00:00:00,67.05,Completed
59616,3978,2025-09-15 00:00:00,97.43,Completed
59617,3979,2025-04-25 00:00:00,97.2,Completed
59618,3979,2025-05-10 00:00:00,188.38,Cancelled
59619,3979,2025-06-26 00:00:00,219.25,Cancelled
59620,3979,2025-08-07 00:00:00,271.53,Completed
59621,3979,2025-08-19 00:00:00,28.06,Completed
59622,3979,2025-09-30 00:00:00,210.08,Completed
59623,3979,2025-11-09 00:00:00,277.02,Completed
59624,3980,2025-07-08 00:00:00,237.38,Completed
59625,3980,2025-08-31 00:00:00,214.35,Cancelled
59626,3980,2025-10-13 00:00:00,294.6,Completed
59627,3980,2025-12-24 00:00:00,251.94,Completed
59628,3981,2025-03-05 00:00:00,173.9,Completed
59629,3981,2025-04-02 00:00:00,316.04,Completed
59630,3981,2025-05-21 00:00:00,213.04,Completed
59631,3981,2025-08-13 00:00:00,283.17,Completed
59632,3981,2025-08-26 00:00:00,252.08,Completed
59633,3981,2025-10-28 00:00:00,157.83,Completed
59634,3981,2025-12-06 00:00:00,193.4,Completed
59635,3982,2025-10-09 00:00:00,213.97,Completed
59636,3982,2025-12-24 00:00:00,38.47,Cancelled
59637,3983,2025-08-17 00:00:00,182.24,Completed
59638,3983,2025-08-27 00:00:00,180.06,Completed
59639,3983,2025-09-23 00:00:00,237.18,Completed
59640,3983,2025-10-17 00:00:00,18.88,Completed
59641,3984,2025-02-19 00:00:00,139.9,Completed
59642,3984,2025-06-15 00:00:00,280.45,Completed
59643,3984,2025-07-23 00:00:00,247.7,Completed
59644,3984,2025-10-10 00:00:00,270.26,Completed
59645,3985,2025-06-09 00:00:00,154.67,Completed
59646,3986,2025-10-07 00:00:00,176.16,Completed
59647,3986,2025-10-13 00:00:00,230.38,Completed
59648,3986,2025-10-16 00:00:00,341.49,Completed
59649,3986,2025-10-24 00:00:00,124.01,Completed
59650,3986,2025-10-31 00:00:00,230.88,Completed
59651,3987,2025-09-04 00:00:00,223.36,Completed
59652,3987,2025-12-21 00:00:00,51.97,Completed
59653,3987,2025-12-27 00:00:00,200.82,Completed
59654,3987,2025-12-30 00:00:00,24.03,Completed
59655,3988,2025-07-19 00:00:00,112.99,Completed
59656,3988,2025-07-22 00:00:00,91.56,Completed
59657,3988,2025-09-20 00:00:00,210.38,Completed
59658,3988,2025-10-29 00:00:00,146.03,Completed
59659,3988,2025-12-13 00:00:00,180.23,Completed
59660,3989,2025-09-10 00:00:00,203.21,Completed
59661,3989,2025-10-09 00:00:00,27.37,Cancelled
59662,3990,2025-04-16 00:00:00,177.72,Completed
59663,3991,2025-11-01 00:00:00,34.69,Completed
59664,3991,2025-11-19 00:00:00,212.83,Completed
59665,3991,2025-12-16 00:00:00,344.49,Cancelled
59666,3992,2025-09-22 00:00:00,225.51,Completed
59667,3992,2025-11-20 00:00:00,487.42,Completed
59668,3993,2025-08-20 00:00:00,72.52,Completed
59669,3994,2025-08-30 00:00:00,108.66,Completed
59670,3994,2025-09-22 00:00:00,54.41,Completed
59671,3994,2025-10-29 00:00:00,315.92,Completed
59672,3994,2025-11-14 00:00:00,85.52,Completed
59673,3994,2025-12-10 00:00:00,19.81,Completed
59674,3994,2025-12-18 00:00:00,165.72,Completed
59675,3995,2025-09-13 00:00:00,151.79,Completed
59676,3996,2025-08-10 00:00:00,122.98,Completed
59677,3996,2025-12-12 00:00:00,279.72,Completed
59678,3997,2025-10-09 00:00:00,67.36,Completed
59679,3997,2025-11-27 00:00:00,289.21,Completed
59680,3997,2025-12-15 00:00:00,302.99,Completed
59681,3998,2025-03-16 00:00:00,164.68,Completed
59682,3999,2025-10-14 00:00:00,210.23,Completed
59683,4000,2025-05-04 00:00:00,72.9,Completed
59684,4000,2025-05-27 00:00:00,147.54,Completed
59685,4000,2025-09-12 00:00:00,273.63,Completed
59686,4000,2025-09-28 00:00:00,120.69,Completed
59687,4000,2025-10-11 00:00:00,342.85,Completed
59688,4001,2025-07-19 00:00:00,70.44,Completed
59689,4001,2025-07-22 00:00:00,372.85,Completed
59690,4001,2025-09-13 00:00:00,369.89,Completed
59691,4001,2025-11-22 00:00:00,171.65,Completed
59692,4002,2025-07-02 00:00:00,215.59,Completed
59693,4002,2025-09-01 00:00:00,215.09,Completed
59694,4003,2025-08-10 00:00:00,154.78,Completed
59695,4003,2025-08-17 00:00:00,43.26,Completed
59696,4003,2025-08-20 00:00:00,102.34,Completed
59697,4003,2025-09-02 00:00:00,109.03,Completed
59698,4004,2025-08-09 00:00:00,192.59,Completed
59699,4004,2025-09-25 00:00:00,231.7,Completed
59700,4004,2025-10-02 00:00:00,171.19,Completed
59701,4004,2025-12-08 00:00:00,159.56,Completed
59702,4004,2025-12-11 00:00:00,232.14,Completed
59703,4005,2025-05-11 00:00:00,63.11,Completed
59704,4005,2025-06-08 00:00:00,281.39,Completed
59705,4005,2025-06-26 00:00:00,62.61,Completed
59706,4006,2025-09-22 00:00:00,184.14,Completed
59707,4006,2025-10-22 00:00:00,317.58,Completed
59708,4007,2025-10-13 00:00:00,216.21,Completed
59709,4008,2025-09-12 00:00:00,67.79,Completed
59710,4008,2025-10-11 00:00:00,196.27,Completed
59711,4009,2025-09-13 00:00:00,117.39,Completed
59712,4009,2025-09-28 00:00:00,254.89,Completed
59713,4009,2025-10-09 00:00:00,162.79,Completed
59714,4009,2025-10-21 00:00:00,231.39,Completed
59715,4009,2025-11-26 00:00:00,186.55,Completed
59716,4009,2025-12-19 00:00:00,262.28,Completed
59717,4010,2025-04-08 00:00:00,113.28,Completed
59718,4011,2025-10-05 00:00:00,172.13,Completed
59719,4012,2025-08-08 00:00:00,27.93,Completed
59720,4012,2025-09-15 00:00:00,281.72,Completed
59721,4012,2025-09-23 00:00:00,148.83,Completed
59722,4013,2025-08-01 00:00:00,96.4,Completed
59723,4013,2025-08-08 00:00:00,179.8,Completed
59724,4013,2025-09-26 00:00:00,327.01,Completed
59725,4013,2025-10-17 00:00:00,141.66,Completed
59726,4014,2025-10-20 00:00:00,138.78,Completed
59727,4014,2025-12-04 00:00:00,138.79,Completed
59728,4014,2025-12-26 00:00:00,268.08,Completed
59729,4015,2025-05-01 00:00:00,150.28,Completed
59730,4015,2025-06-07 00:00:00,113.68,Completed
59731,4016,2025-05-15 00:00:00,29.0,Completed
59732,4017,2025-08-30 00:00:00,68.57,Completed
59733,4017,2025-10-20 00:00:00,332.74,Completed
59734,4017,2025-11-09 00:00:00,190.26,Completed
59735,4018,2025-08-11 00:00:00,161.61,Completed
59736,4018,2025-08-19 00:00:00,280.87,Completed
59737,4019,2025-08-16 00:00:00,66.24,Completed
59738,4019,2025-10-28 00:00:00,328.41,Completed
59739,4019,2025-10-31 00:00:00,313.83,Cancelled
59740,4020,2025-04-13 00:00:00,164.04,Completed
59741,4020,2025-05-11 00:00:00,40.36,Completed
59742,4020,2025-05-16 00:00:00,228.49,Completed
59743,4020,2025-05-27 00:00:00,326.52,Completed
59744,4020,2025-06-10 00:00:00,75.08,Completed
59745,4020,2025-07-09 00:00:00,231.27,Completed
59746,4020,2025-07-22 00:00:00,44.13,Completed
59747,4020,2025-08-02 00:00:00,202.62,Completed
59748,4020,2025-08-09 00:00:00,267.18,Completed
59749,4020,2025-09-24 00:00:00,132.27,Completed
59750,4020,2025-10-18 00:00:00,89.5,Completed
59751,4020,2025-12-25 00:00:00,82.0,Cancelled
59752,4021,2025-03-26 00:00:00,171.33,Completed
59753,4021,2025-04-22 00:00:00,305.5,Completed
59754,4021,2025-05-09 00:00:00,122.48,Cancelled
59755,4021,2025-09-13 00:00:00,281.47,Completed
59756,4021,2025-11-21 00:00:00,289.17,Completed
59757,4022,2025-10-21 00:00:00,113.3,Completed
59758,4023,2025-06-19 00:00:00,85.55,Completed
59759,4023,2025-07-03 00:00:00,146.58,Completed
59760,4023,2025-07-25 00:00:00,318.37,Completed
59761,4023,2025-09-09 00:00:00,484.67,Completed
59762,4023,2025-11-06 00:00:00,426.29,Completed
59763,4023,2025-11-27 00:00:00,363.75,Completed
59764,4024,2025-10-05 00:00:00,192.53,Completed
59765,4024,2025-11-27 00:00:00,306.59,Completed
59766,4025,2025-08-27 00:00:00,31.63,Completed
59767,4025,2025-10-19 00:00:00,117.7,Completed
59768,4026,2025-06-28 00:00:00,38.82,Completed
59769,4026,2025-07-14 00:00:00,279.67,Completed
59770,4026,2025-10-07 00:00:00,325.62,Completed
59771,4026,2025-11-16 00:00:00,57.35,Completed
59772,4026,2025-12-14 00:00:00,338.02,Completed
59773,4027,2025-02-24 00:00:00,111.05,Completed
59774,4027,2025-03-07 00:00:00,172.82,Completed
59775,4027,2025-03-14 00:00:00,311.79,Completed
59776,4028,2025-05-27 00:00:00,86.32,Completed
59777,4028,2025-06-25 00:00:00,155.08,Completed
59778,4028,2025-07-13 00:00:00,273.46,Completed
59779,4028,2025-11-09 00:00:00,89.62,Completed
59780,4028,2025-12-20 00:00:00,145.15,Completed
59781,4029,2025-04-27 00:00:00,101.74,Completed
59782,4029,2025-05-09 00:00:00,227.35,Completed
59783,4029,2025-06-05 00:00:00,206.76,Completed
59784,4029,2025-07-10 00:00:00,134.94,Completed
59785,4029,2025-07-22 00:00:00,225.51,Completed
59786,4029,2025-07-31 00:00:00,301.77,Completed
59787,4030,2025-04-20 00:00:00,123.56,Completed
59788,4030,2025-05-16 00:00:00,183.95,Completed
59789,4030,2025-07-01 00:00:00,236.63,Completed
59790,4030,2025-08-24 00:00:00,18.74,Completed
59791,4031,2025-03-30 00:00:00,111.65,Completed
59792,4031,2025-06-04 00:00:00,302.3,Completed
59793,4031,2025-07-02 00:00:00,257.1,Completed
59794,4031,2025-09-13 00:00:00,36.03,Completed
59795,4031,2025-11-28 00:00:00,188.43,Completed
59796,4031,2025-12-12 00:00:00,275.71,Completed
59797,4031,2025-12-23 00:00:00,210.31,Completed
59798,4032,2025-09-30 00:00:00,227.18,Completed
59799,4033,2025-09-28 00:00:00,94.91,Completed
59800,4033,2025-11-26 00:00:00,221.12,Completed
59801,4034,2025-03-06 00:00:00,209.53,Completed
59802,4034,2025-03-21 00:00:00,190.93,Completed
59803,4035,2025-09-29 00:00:00,146.33,Completed
59804,4035,2025-12-17 00:00:00,329.26,Completed
59805,4035,2025-12-26 00:00:00,162.13,Completed
59806,4036,2025-03-19 00:00:00,48.31,Completed
59807,4036,2025-03-29 00:00:00,194.9,Completed
59808,4036,2025-04-15 00:00:00,296.03,Completed
59809,4036,2025-05-06 00:00:00,178.74,Completed
59810,4036,2025-05-25 00:00:00,43.74,Completed
59811,4037,2025-06-06 00:00:00,69.43,Completed
59812,4037,2025-08-30 00:00:00,297.57,Completed
59813,4037,2025-09-19 00:00:00,274.55,Completed
59814,4038,2025-09-06 00:00:00,120.44,Completed
59815,4038,2025-10-12 00:00:00,257.2,Completed
59816,4038,2025-11-20 00:00:00,309.76,Completed
59817,4038,2025-12-10 00:00:00,40.46,Completed
59818,4038,2025-12-18 00:00:00,205.78,Completed
59819,4039,2025-09-28 00:00:00,53.34,Completed
59820,4039,2025-10-21 00:00:00,167.71,Completed
59821,4039,2025-11-10 00:00:00,228.68,Completed
59822,4039,2025-12-08 00:00:00,169.19,Completed
59823,4039,2025-12-16 00:00:00,139.15,Completed
59824,4040,2025-05-20 00:00:00,68.26,Completed
59825,4040,2025-06-23 00:00:00,349.19,Completed
59826,4040,2025-08-18 00:00:00,269.09,Completed
59827,4041,2025-05-12 00:00:00,199.9,Completed
59828,4042,2025-04-04 00:00:00,85.61,Completed
59829,4042,2025-06-08 00:00:00,132.74,Completed
59830,4042,2025-08-23 00:00:00,190.37,Completed
59831,4042,2025-08-28 00:00:00,142.12,Completed
59832,4042,2025-09-03 00:00:00,511.42,Completed
59833,4042,2025-09-25 00:00:00,433.73,Completed
59834,4042,2025-10-05 00:00:00,496.68,Completed
59835,4042,2025-10-25 00:00:00,376.77,Completed
59836,4042,2025-11-04 00:00:00,261.2,Completed
59837,4042,2025-11-07 00:00:00,221.54,Completed
59838,4043,2025-10-24 00:00:00,208.45,Completed
59839,4044,2025-06-29 00:00:00,61.11,Completed
59840,4044,2025-07-22 00:00:00,246.12,Completed
59841,4044,2025-08-25 00:00:00,481.48,Completed
59842,4044,2025-10-16 00:00:00,451.44,Completed
59843,4044,2025-11-10 00:00:00,462.78,Completed
59844,4044,2025-11-29 00:00:00,549.49,Completed
59845,4045,2025-08-05 00:00:00,99.19,Completed
59846,4045,2025-09-30 00:00:00,221.39,Completed
59847,4045,2025-10-28 00:00:00,340.88,Completed
59848,4046,2025-06-02 00:00:00,137.62,Completed
59849,4047,2025-04-08 00:00:00,246.17,Completed
59850,4047,2025-06-29 00:00:00,54.22,Completed
59851,4047,2025-08-08 00:00:00,79.99,Completed
59852,4047,2025-08-15 00:00:00,165.24,Completed
59853,4048,2025-02-07 00:00:00,152.02,Completed
59854,4048,2025-04-11 00:00:00,107.04,Completed
59855,4048,2025-06-23 00:00:00,64.19,Completed
59856,4048,2025-07-28 00:00:00,40.58,Completed
59857,4048,2025-09-02 00:00:00,164.71,Completed
59858,4049,2025-05-15 00:00:00,169.52,Completed
59859,4049,2025-05-19 00:00:00,176.91,Completed
59860,4049,2025-08-10 00:00:00,208.97,Completed
59861,4049,2025-08-21 00:00:00,308.08,Completed
59862,4049,2025-08-27 00:00:00,87.2,Completed
59863,4049,2025-09-04 00:00:00,184.27,Completed
59864,4049,2025-10-07 00:00:00,214.6,Completed
59865,4049,2025-12-11 00:00:00,138.64,Cancelled
59866,4049,2025-12-14 00:00:00,276.4,Completed
59867,4050,2025-10-19 00:00:00,236.55,Completed
59868,4050,2025-10-24 00:00:00,266.91,Completed
59869,4050,2025-12-10 00:00:00,186.81,Completed
59870,4051,2025-10-28 00:00:00,94.83,Completed
59871,4051,2025-10-31 00:00:00,448.49,Completed
59872,4052,2025-05-21 00:00:00,42.83,Completed
59873,4052,2025-05-28 00:00:00,106.86,Completed
59874,4052,2025-08-26 00:00:00,321.77,Completed
59875,4052,2025-09-21 00:00:00,49.29,Completed
59876,4052,2025-12-07 00:00:00,345.23,Completed
59877,4052,2025-12-20 00:00:00,226.5,Completed
59878,4053,2025-09-15 00:00:00,155.03,Completed
59879,4053,2025-10-19 00:00:00,214.77,Completed
59880,4053,2025-12-25 00:00:00,223.22,Completed
59881,4054,2025-08-22 00:00:00,77.86,Completed
59882,4054,2025-09-30 00:00:00,249.29,Completed
59883,4054,2025-10-07 00:00:00,291.94,Completed
59884,4055,2025-10-28 00:00:00,146.96,Completed
59885,4056,2025-07-04 00:00:00,30.64,Completed
59886,4056,2025-09-22 00:00:00,155.88,Completed
59887,4057,2025-05-21 00:00:00,49.17,Completed
59888,4058,2025-04-14 00:00:00,247.76,Completed
59889,4058,2025-04-29 00:00:00,136.91,Completed
59890,4058,2025-07-06 00:00:00,104.36,Completed
59891,4058,2025-08-10 00:00:00,34.71,Completed
59892,4058,2025-10-18 00:00:00,331.88,Completed
59893,4059,2025-04-20 00:00:00,69.2,Completed
59894,4060,2025-04-23 00:00:00,105.73,Completed
59895,4061,2025-09-15 00:00:00,242.18,Completed
59896,4061,2025-10-27 00:00:00,198.17,Completed
59897,4062,2025-03-03 00:00:00,219.43,Completed
59898,4062,2025-03-07 00:00:00,199.71,Completed
59899,4062,2025-04-21 00:00:00,343.83,Completed
59900,4062,2025-04-27 00:00:00,260.29,Completed
59901,4062,2025-05-06 00:00:00,297.54,Completed
59902,4063,2025-04-17 00:00:00,195.26,Completed
59903,4063,2025-04-23 00:00:00,204.52,Completed
59904,4063,2025-05-12 00:00:00,224.97,Completed
59905,4063,2025-05-24 00:00:00,209.02,Completed
59906,4063,2025-07-07 00:00:00,149.13,Completed
59907,4063,2025-07-30 00:00:00,305.57,Cancelled
59908,4063,2025-12-24 00:00:00,344.07,Completed
59909,4064,2025-08-26 00:00:00,177.2,Completed
59910,4064,2025-09-24 00:00:00,102.49,Completed
59911,4065,2025-10-30 00:00:00,57.49,Completed
59912,4066,2025-08-16 00:00:00,98.48,Completed
59913,4066,2025-10-19 00:00:00,199.95,Completed
59914,4066,2025-12-04 00:00:00,339.13,Completed
59915,4066,2025-12-15 00:00:00,176.7,Completed
59916,4067,2025-10-12 00:00:00,152.55,Completed
59917,4067,2025-10-23 00:00:00,99.42,Completed
59918,4067,2025-11-16 00:00:00,284.27,Completed
59919,4067,2025-11-29 00:00:00,213.5,Cancelled
59920,4068,2025-03-22 00:00:00,232.95,Completed
59921,4069,2025-07-30 00:00:00,192.32,Completed
59922,4069,2025-09-14 00:00:00,40.11,Completed
59923,4069,2025-11-29 00:00:00,339.39,Cancelled
59924,4070,2025-05-11 00:00:00,93.49,Completed
59925,4070,2025-06-23 00:00:00,184.62,Completed
59926,4070,2025-06-29 00:00:00,210.19,Completed
59927,4070,2025-08-10 00:00:00,124.49,Completed
59928,4070,2025-08-23 00:00:00,63.95,Completed
59929,4070,2025-10-29 00:00:00,105.97,Completed
59930,4070,2025-11-04 00:00:00,336.92,Completed
59931,4070,2025-12-27 00:00:00,342.46,Completed
59932,4071,2025-08-05 00:00:00,38.78,Completed
59933,4071,2025-09-10 00:00:00,172.82,Completed
